Circuit: * \\psf\Margaret\BitKnitting\prototypes\LTSpice\EC\miniEC_WienBridge.asc

Direct Newton iteration for .op point succeeded.
Heightened Def Con from 1.86683e-006 to 1.86684e-006
Heightened Def Con from 1.86684e-006 to 1.86884e-006
Heightened Def Con from 1.87085e-006 to 1.87098e-006
Heightened Def Con from 1.87098e-006 to 1.87199e-006
Heightened Def Con from 1.872e-006 to 1.872e-006
Heightened Def Con from 1.872e-006 to 1.87212e-006
Heightened Def Con from 1.87212e-006 to 1.87225e-006
Heightened Def Con from 1.87225e-006 to 1.87225e-006
Heightened Def Con from 1.87225e-006 to 1.87337e-006
Heightened Def Con from 1.87341e-006 to 1.87454e-006
Heightened Def Con from 1.87458e-006 to 1.87459e-006
Heightened Def Con from 1.87459e-006 to 1.87459e-006
Heightened Def Con from 1.87459e-006 to 1.87459e-006
Heightened Def Con from 1.87459e-006 to 1.87459e-006
Heightened Def Con from 1.87459e-006 to 1.87459e-006
Heightened Def Con from 1.87459e-006 to 1.87659e-006
Heightened Def Con from 1.87663e-006 to 1.87663e-006
Heightened Def Con from 1.87663e-006 to 1.87663e-006
Heightened Def Con from 1.87663e-006 to 1.87863e-006
Heightened Def Con from 1.88113e-006 to 1.88113e-006
Heightened Def Con from 1.88113e-006 to 1.88113e-006
Heightened Def Con from 1.88113e-006 to 1.88113e-006
Heightened Def Con from 1.88113e-006 to 1.88126e-006
Heightened Def Con from 1.88126e-006 to 1.88226e-006
Heightened Def Con from 1.88226e-006 to 1.88226e-006
Heightened Def Con from 1.88226e-006 to 1.88226e-006
Heightened Def Con from 1.88226e-006 to 1.88226e-006
Heightened Def Con from 1.88226e-006 to 1.88226e-006
Heightened Def Con from 1.88226e-006 to 1.88226e-006
Heightened Def Con from 1.88226e-006 to 1.88239e-006
Heightened Def Con from 1.88239e-006 to 1.88439e-006
Heightened Def Con from 1.88639e-006 to 1.88651e-006
Heightened Def Con from 1.88651e-006 to 1.88651e-006
Heightened Def Con from 1.88651e-006 to 1.88651e-006
Heightened Def Con from 1.88651e-006 to 1.88664e-006
Heightened Def Con from 1.88664e-006 to 1.88677e-006
Heightened Def Con from 1.88677e-006 to 1.88677e-006
Heightened Def Con from 1.88677e-006 to 1.88689e-006
Heightened Def Con from 1.88689e-006 to 1.88689e-006
Heightened Def Con from 1.88689e-006 to 1.88702e-006
Heightened Def Con from 1.88702e-006 to 1.88702e-006
Heightened Def Con from 1.88702e-006 to 1.88714e-006
Heightened Def Con from 1.88714e-006 to 1.88914e-006
Heightened Def Con from 1.8894e-006 to 1.88953e-006
Heightened Def Con from 1.88953e-006 to 1.88965e-006
Heightened Def Con from 1.88965e-006 to 1.88965e-006
Heightened Def Con from 1.88965e-006 to 1.88978e-006
Heightened Def Con from 1.88978e-006 to 1.88978e-006
Heightened Def Con from 1.88978e-006 to 1.8899e-006
Heightened Def Con from 1.88991e-006 to 1.88991e-006
Heightened Def Con from 1.88991e-006 to 1.88991e-006
Heightened Def Con from 1.88991e-006 to 1.88991e-006
Heightened Def Con from 1.88991e-006 to 1.89003e-006
Heightened Def Con from 1.89003e-006 to 1.89016e-006
Heightened Def Con from 1.89016e-006 +to 1.89016e-006
Heightened Def Con from 1.89016e-006 to 1.89016e-006
Heightened Def Con from 1.89016e-006 to 1.89028e-006
Heightened Def Con from 1.89028e-006 to 1.89041e-006
Heightened Def Con from 1.89041e-006 to 1.89041e-006
Heightened Def Con from 1.89041e-006 to 1.89041e-006
Heightened Def Con from 1.89041e-006 to 1.89041e-006
Heightened Def Con from 1.89041e-006 to 1.89153e-006
Heightened Def Con from 1.89157e-006 to 1.89157e-006
Heightened Def Con from 1.89157e-006 to 1.89157e-006
Heightened Def Con from 1.89157e-006 to 1.89158e-006
Heightened Def Con from 1.89158e-006 to 1.89158e-006
Heightened Def Con from 1.89158e-006 to 1.89158e-006
Heightened Def Con from 1.89158e-006 to 1.89158e-006
Heightened Def Con from 1.89158e-006 to 1.8917e-006
Heightened Def Con from 1.8917e-006 to 1.8917e-006
Heightened Def Con from 1.8917e-006 to 1.8917e-006
Heightened Def Con from 1.8917e-006 to 1.89183e-006
Heightened Def Con from 1.89183e-006 to 1.89383e-006
Heightened Def Con from 1.89387e-006 to 1.89499e-006
Heightened Def Con from 1.89503e-006 to 1.89516e-006
Heightened Def Con from 1.89516e-006 to 1.89528e-006
Heightened Def Con from 1.89528e-006 to 1.89528e-006
Heightened Def Con from 1.89528e-006 to 1.89728e-006
Heightened Def Con from 1.89864e-006 to 1.89864e-006
Heightened Def Con from 1.89864e-006 to 1.89976e-006
Heightened Def Con from 1.8998e-006 to 1.89993e-006
Heightened Def Con from 1.89993e-006 to 1.90005e-006
Heightened Def Con from 1.90005e-006 to 1.90018e-006
Heightened Def Con from 1.90018e-006 to 1.90019e-006
Heightened Def Con from 1.90019e-006 to 1.90032e-006
Heightened Def Con from 1.90032e-006 to 1.90032e-006
Heightened Def Con from 1.90032e-006 to 1.90232e-006
Heightened Def Con from 2.94979e-006 to 2.95179e-006
Heightened Def Con from 2.96254e-006 to 2.96454e-006
Heightened Def Con from 2.99806e-006 to 2.99906e-006
Heightened Def Con from 2.99906e-006 to 2.99906e-006
Heightened Def Con from 2.99906e-006 to 3.00006e-006
Heightened Def Con from 3.00006e-006 to 3.00206e-006
Heightened Def Con from 3.00407e-006 +to 3.00521e-006
Heightened Def Con from 3.00521e-006 to 3.00521e-006
Heightened Def Con from 3.00521e-006 to 3.00535e-006
Heightened Def Con from 3.00535e-006 to 3.00648e-006
Heightened Def Con from 3.00648e-006 to 3.0066e-006
Heightened Def Con from 3.0066e-006 to 3.00673e-006
Heightened Def Con from 3.00673e-006 to 3.00873e-006
Heightened Def Con from 3.00882e-006 to 3.00882e-006
Heightened Def Con from 3.00882e-006 to 3.00995e-006
Heightened Def Con from 3.01026e-006 to 3.01026e-006
Heightened Def Con from 3.01026e-006 to 3.01026e-006
Heightened Def Con from 3.01027e-006 to 3.0103e-006
Heightened Def Con from 3.0103e-006 to 3.0103e-006
Heightened Def Con from 3.0103e-006 to 3.01032e-006
Heightened Def Con from 3.01044e-006 to 3.01045e-006
Heightened Def Con from 3.01045e-006 to 3.01048e-006
Heightened Def Con from 3.01052e-006 to 3.01053e-006
Heightened Def Con from 3.01053e-006 to 3.01253e-006
Heightened Def Con from 3.01297e-006 to 3.01298e-006
Heightened Def Con from 3.01298e-006 to 3.01298e-006
Heightened Def Con from 3.01298e-006 to 3.013e-006
Heightened Def Con from 3.013e-006 to 3.013e-006
Heightened Def Con from 3.013e-006 to 3.013e-006
Heightened Def Con from 3.01301e-006 to 3.01402e-006
Heightened Def Con from 3.01403e-006 to 3.01404e-006
Heightened Def Con from 3.01405e-006 to 3.01405e-006
Heightened Def Con from 3.01405e-006 to 3.01507e-006
Heightened Def Con from 3.01512e-006 to 3.01524e-006
Heightened Def Con from 3.01524e-006 to 3.01549e-006
Heightened Def Con from 3.01559e-006 to 3.01559e-006
Heightened Def Con from 3.01559e-006 to 3.01584e-006
Heightened Def Con from 3.01609e-006 to 3.0171e-006
Heightened Def Con from 3.01712e-006 to 3.01725e-006
Heightened Def Con from 3.01725e-006 to 3.01725e-006
Heightened Def Con from 3.01725e-006 to 3.0175e-006
Heightened Def Con from 3.0175e-006 to 3.01852e-006
Heightened Def Con from 3.01852e-006 to 3.01877e-006
Heightened Def Con from 3.01877e-006 to 3.01902e-006
Heightened Def Con from 3.01936e-006 to 3.02136e-006
Heightened Def Con from 3.03611e-006 to 3.03611e-006
Heightened Def Con from 3.03611e-006 to 3.03625e-006
Heightened Def Con from 3.03625e-006 to 3.03627e-006
Heightened Def Con from 3.03627e-006 to 3.03827e-006
Heightened Def Con from 3.03827e-006 to 3.0394e-006
Heightened Def Con from 3.04115e-006 to 3.04118e-006
Heightened Def Con from 3.04118e-006 to 3.04118e-006
Heightened Def Con from 3.04118e-006 to 3.04118e-006
Heightened Def Con from 3.04118e-006 to 3.04118e-006
Heightened Def Con from 3.04118e-006 to 3.04119e-006
Heightened Def Con from 3.0412e-006 to 3.04221e-006
Heightened Def Con from 3.04221e-006 to 3.04334e-006
Heightened Def Con from 3.0436e-006 to 3.04372e-006
Heightened Def Con from 3.04372e-006 to 3.04372e-006
Heightened Def Con from 3.04372e-006 to 3.04372e-006
Heightened Def Con from 3.04372e-006 to 3.04472e-006
Heightened Def Con from 3.04472e-006 to 3.04485e-006
Heightened Def Con from 3.04486e-006 to 3.04511e-006
Heightened Def Con from 3.04511e-006 to 3.04511e-006
Heightened Def Con from 3.04511e-006 to 3.04536e-006
Heightened Def Con from 3.04567e-006 to 3.0457e-006
Heightened Def Con from 3.04573e-006 to 3.04598e-006
Heightened Def Con from 3.04598e-006 to 3.04598e-006
Heightened Def Con from 3.04598e-006 to 3.04599e-006
Heightened Def Con from 3.04599e-006 to 3.04599e-006
Heightened Def Con from 3.04599e-006 to 3.04624e-006
Heightened Def Con from 3.04624e-006 to 3.04638e-006
Heightened Def Con from 3.04638e-006 to 3.04638e-006
Heightened Def Con from 3.04638e-006 to 3.04663e-006
Heightened Def Con from 3.04663e-006 to 3.04763e-006
Heightened Def Con from 3.04763e-006 to 3.04763e-006
Heightened Def Con from 3.04763e-006 to 3.04864e-006
Heightened Def Con from 3.04864e-006 to 3.04864e-006
Heightened Def Con from 3.04864e-006 to 3.04864e-006
Heightened Def Con from 3.04864e-006 to 3.04864e-006
Heightened Def Con from 3.04864e-006 to 3.04889e-006
Heightened Def Con from 3.0489e-006 to 3.04915e-006
Heightened Def Con from 3.04916e-006 to 3.04916e-006
Heightened Def Con from 3.04916e-006 to 3.04916e-006
Heightened Def Con from 3.04916e-006 to 3.04941e-006
Heightened Def Con from 3.04941e-006 to 3.04953e-006
Heightened Def Con from 3.04953e-006 to 3.04967e-006
Heightened Def Con from 3.04977e-006 to 3.0509e-006
Heightened Def Con from 3.0509e-006 to 3.05115e-006
Heightened Def Con from 3.05115e-006 +to 3.05115e-006
Heightened Def Con from 3.05115e-006 to 3.05116e-006
Heightened Def Con from 3.05116e-006 to 3.0513e-006
Heightened Def Con from 3.05132e-006 to 3.05332e-006
Heightened Def Con from 3.07555e-006 to 3.07667e-006
Heightened Def Con from 3.11921e-006 +to 3.12023e-006
Heightened Def Con from 3.12023e-006 to 3.12124e-006
Heightened Def Con from 3.12128e-006 to 3.12128e-006
Heightened Def Con from 3.12128e-006 to 3.12328e-006
Heightened Def Con from 3.12328e-006 to 3.12328e-006
Heightened Def Con from 3.12328e-006 to 3.12528e-006
Heightened Def Con from 3.12554e-006 to 3.12566e-006
Heightened Def Con from 3.12568e-006 to 3.12593e-006
Heightened Def Con from 3.12593e-006 to 3.12618e-006
Heightened Def Con from 3.12627e-006 to 3.1263e-006
Heightened Def Con from 3.1264e-006 to 3.12665e-006
Heightened Def Con from 3.12691e-006 to 3.12803e-006
Heightened Def Con from 3.12938e-006 to 3.13138e-006
Heightened Def Con from 3.13163e-006 to 3.13188e-006
Heightened Def Con from 3.13199e-006 to 3.13224e-006
Heightened Def Con from 3.13225e-006 to 3.1325e-006
Heightened Def Con from 3.13293e-006 to 3.13318e-006
Heightened Def Con from 3.13324e-006 to 3.13324e-006
Heightened Def Con from 3.13324e-006 to 3.13524e-006
Heightened Def Con from 3.1373e-006 to 3.13755e-006
Heightened Def Con from 3.13767e-006 to 3.13767e-006
Heightened Def Con from 3.13768e-006 to 3.13868e-006
Heightened Def Con from 3.13868e-006 to 3.13893e-006
Heightened Def Con from 3.13902e-006 to 3.13902e-006
Heightened Def Con from 3.13902e-006 to 3.14102e-006
Heightened Def Con from 3.14396e-006 to 3.14408e-006
Heightened Def Con from 3.14408e-006 to 3.14521e-006
Heightened Def Con from 3.14521e-006 to 3.14721e-006
Heightened Def Con from 3.16201e-006 to 3.16401e-006
Heightened Def Con from 3.29201e-006 to 3.29226e-006
Heightened Def Con from 3.29313e-006 to 3.29426e-006
Heightened Def Con from 3.29457e-006 to 3.29657e-006
Heightened Def Con from 3.2988e-006 to 3.3008e-006
Heightened Def Con from 3.30314e-006 to 3.30414e-006
Heightened Def Con from 3.32153e-006 to 3.32155e-006
Heightened Def Con from 3.32155e-006 to 3.32267e-006
Heightened Def Con from 3.32455e-006 to 3.3248e-006
Heightened Def Con from 3.32572e-006 to 3.32597e-006
Heightened Def Con from 3.32675e-006 to 3.32678e-006
Heightened Def Con from 3.32679e-006 to 3.32879e-006
Heightened Def Con from 3.3355e-006 to 3.3355e-006
Heightened Def Con from 3.3355e-006 to 3.3375e-006
Heightened Def Con from 3.33803e-006 to 3.33903e-006
Heightened Def Con from 3.33903e-006 to 3.34103e-006
Heightened Def Con from 3.34104e-006 to 3.34104e-006
Heightened Def Con from 3.34104e-006 to 3.34105e-006
Heightened Def Con from 3.34105e-006 to 3.34305e-006
Heightened Def Con from 3.34305e-006 +to 3.34318e-006
Heightened Def Con from 3.34318e-006 to 3.34318e-006
Heightened Def Con from 3.34318e-006 to 3.34318e-006
Heightened Def Con from 3.34318e-006 ++to 3.34343e-006
Heightened Def Con from 3.34343e-006 +to 3.34343e-006
Heightened Def Con from 3.34343e-006 to 3.34343e-006
Heightened Def Con from 3.34343e-006 ++++to 3.34343e-006
Heightened Def Con from 3.34343e-006 to 3.34343e-006
Heightened Def Con from 3.34343e-006 +to 3.34343e-006
Heightened Def Con from 3.34343e-006 to 3.34344e-006
Heightened Def Con from 3.34344e-006 to 3.34344e-006
Heightened Def Con from 3.34344e-006 ++to 3.34356e-006
Heightened Def Con from 3.34356e-006 +to 3.34369e-006
Heightened Def Con from 3.34394e-006 +to 3.34394e-006
Heightened Def Con from 3.34394e-006 to 3.34406e-006
Heightened Def Con from 3.34406e-006 +to 3.34408e-006
Heightened Def Con from 3.34408e-006 +to 3.3441e-006
Heightened Def Con from 3.3441e-006 to 3.3441e-006
Heightened Def Con from 3.3441e-006 to 3.3441e-006
Heightened Def Con from 3.3441e-006 to 3.34422e-006
Heightened Def Con from 3.34422e-006 to 3.34522e-006
Heightened Def Con from 3.34522e-006 to 3.34522e-006
Heightened Def Con from 3.34522e-006 to 3.34522e-006
Heightened Def Con from 3.34522e-006 to 3.34635e-006
Heightened Def Con from 3.34635e-006 to 3.34635e-006
Heightened Def Con from 3.34635e-006 to 3.34635e-006
Heightened Def Con from 3.34635e-006 to 3.3466e-006
Heightened Def Con from 3.3466e-006 to 3.34672e-006
Heightened Def Con from 3.34672e-006 +to 3.34685e-006
Heightened Def Con from 3.34688e-006 to 3.3469e-006
Heightened Def Con from 3.3469e-006 to 3.3469e-006
Heightened Def Con from 3.3469e-006 to 3.3469e-006
Heightened Def Con from 3.3469e-006 to 3.3469e-006
Heightened Def Con from 3.3469e-006 to 3.3489e-006
Heightened Def Con from 3.36227e-006 to 3.36329e-006
Heightened Def Con from 3.3634e-006 to 3.36341e-006
Heightened Def Con from 3.36342e-006 to 3.36542e-006
Heightened Def Con from 3.3856e-006 to 3.3856e-006
Heightened Def Con from 3.3856e-006 to 3.38562e-006
Heightened Def Con from 3.38562e-006 to 3.38664e-006
Heightened Def Con from 3.38664e-006 to 3.38864e-006
Heightened Def Con from 3.39764e-006 to 3.39764e-006
Heightened Def Con from 3.39764e-006 to 3.39766e-006
Heightened Def Con from 3.39766e-006 to 3.39766e-006
Heightened Def Con from 3.39766e-006 to 3.39779e-006
Heightened Def Con from 3.39779e-006 to 3.3978e-006
Heightened Def Con from 3.3978e-006 to 3.39881e-006
Heightened Def Con from 3.39881e-006 to 3.39882e-006
Heightened Def Con from 3.39882e-006 to 3.39995e-006
Heightened Def Con from 3.4597e-006 to 3.46082e-006
Heightened Def Con from 3.46226e-006 to 3.46238e-006
Heightened Def Con from 3.46238e-006 to 3.46238e-006
Heightened Def Con from 3.46238e-006 to 3.46239e-006
Heightened Def Con from 3.46254e-006 to 3.46257e-006
Heightened Def Con from 3.46263e-006 to 3.46264e-006
Heightened Def Con from 3.46264e-006 to 3.46267e-006
Heightened Def Con from 3.46268e-006 to 3.46282e-006
Heightened Def Con from 3.46291e-006 to 3.46391e-006
Heightened Def Con from 3.46391e-006 to 3.46591e-006
Heightened Def Con from 3.46803e-006 to 3.46915e-006
Heightened Def Con from 3.46935e-006 to 3.47135e-006
Heightened Def Con from 3.47824e-006 to 3.47936e-006
Heightened Def Con from 3.47947e-006 to 3.47947e-006
Heightened Def Con from 3.47948e-006 to 3.47951e-006
Heightened Def Con from 3.47963e-006 to 3.47964e-006
Heightened Def Con from 3.47965e-006 to 3.48165e-006
Heightened Def Con from 3.62422e-006 to 3.62447e-006
Heightened Def Con from 3.62447e-006 to 3.62461e-006
Heightened Def Con from 3.62463e-006 to 3.62663e-006
Heightened Def Con from 3.62781e-006 to 3.62893e-006
Heightened Def Con from 3.62893e-006 to 3.62895e-006
Heightened Def Con from 3.62895e-006 to 3.63008e-006
Heightened Def Con from 3.63008e-006 to 3.63108e-006
Heightened Def Con from 3.63108e-006 to 3.63308e-006
Heightened Def Con from 3.63868e-006 to 3.64068e-006
Heightened Def Con from 3.65471e-006 to 3.65571e-006
Heightened Def Con from 3.65571e-006 to 3.65771e-006
Heightened Def Con from 3.76891e-006 to 3.77091e-006
Heightened Def Con from 3.77095e-006 to 3.77295e-006
Heightened Def Con from 3.77295e-006 to 3.77495e-006
Heightened Def Con from 3.77874e-006 to 3.77874e-006
Heightened Def Con from 3.77874e-006 to 3.78074e-006
Heightened Def Con from 3.78074e-006 to 3.78087e-006
Heightened Def Con from 3.78088e-006 to 3.78089e-006
Heightened Def Con from 3.78089e-006 to 3.7809e-006
Heightened Def Con from 3.7809e-006 to 3.78104e-006
Heightened Def Con from 3.78111e-006 to 3.78124e-006
Heightened Def Con from 3.78124e-006 to 3.78224e-006
Heightened Def Con from 3.78224e-006 to 3.78226e-006
Heightened Def Con from 3.78226e-006 to 3.78251e-006
Heightened Def Con from 3.78251e-006 to 3.78263e-006
Heightened Def Con from 3.7829e-006 to 3.78315e-006
Heightened Def Con from 3.80096e-006 to 3.80121e-006
Heightened Def Con from 3.8363e-006 to 3.8383e-006
Heightened Def Con from 3.84102e-006 to 3.84202e-006
Heightened Def Con from 3.84312e-006 to 3.84425e-006
Heightened Def Con from 3.84428e-006 +to 3.84528e-006
Heightened Def Con from 3.84528e-006 to 3.84728e-006
Heightened Def Con from 3.91729e-006 to 3.91829e-006
Heightened Def Con from 3.91829e-006 to 3.91941e-006
Heightened Def Con from 3.91973e-006 to 3.91973e-006
Heightened Def Con from 3.91973e-006 to 3.92073e-006
Heightened Def Con from 3.92073e-006 to 3.92073e-006
Heightened Def Con from 3.92073e-006 to 3.92073e-006
Heightened Def Con from 3.92073e-006 to 3.92186e-006
Heightened Def Con from 3.92339e-006 to 3.92339e-006
Heightened Def Con from 3.92339e-006 to 3.92339e-006
Heightened Def Con from 3.9234e-006 to 3.9234e-006
Heightened Def Con from 3.9234e-006 to 3.9234e-006
Heightened Def Con from 3.9234e-006 to 3.92343e-006
Heightened Def Con from 3.92356e-006 to 3.92456e-006
Heightened Def Con from 3.92456e-006 to 3.92456e-006
Heightened Def Con from 3.92456e-006 to 3.92458e-006
Heightened Def Con from 3.92458e-006 to 3.92461e-006
Heightened Def Con from 3.92461e-006 to 3.92661e-006
Heightened Def Con from 3.92687e-006 to 3.92788e-006
Heightened Def Con from 3.92788e-006 to 3.92888e-006
Heightened Def Con from 3.92889e-006 to 3.92892e-006
Heightened Def Con from 3.92895e-006 to 3.92895e-006
Heightened Def Con from 3.92895e-006 to 3.92895e-006
Heightened Def Con from 3.92895e-006 to 3.92995e-006
Heightened Def Con from 3.92995e-006 to 3.93195e-006
Heightened Def Con from 3.93226e-006 to 3.93338e-006
Heightened Def Con from 3.93516e-006 to 3.93716e-006
Heightened Def Con from 3.93764e-006 to 3.93964e-006
Heightened Def Con from 4.00362e-006 to 4.00362e-006
Heightened Def Con from 4.00362e-006 to 4.00562e-006
Heightened Def Con from 4.00772e-006 to 4.00884e-006
Heightened Def Con from 4.00885e-006 to 4.00997e-006
Heightened Def Con from 4.03328e-006 to 4.0343e-006
Heightened Def Con from 4.03433e-006 to 4.03633e-006

Date: Sun Aug 24 11:14:08 2014
Total elapsed time: 3.074 seconds.

tnom = 27
temp = 27
method = modified trap
totiter = 181339
traniter = 181320
tranpoints = 26283
accept = 12313
rejected = 14911
matrix size = 32
fillins = 58
solver = Normal
Matrix Compiler1:     282 opcodes  1.2/[0.7]/2.5
Matrix Compiler2: 3.62 KB object code size  0.5/0.6/[0.5]


